29.54097	86.88393	9.8779
51.84615	60.77941	5.15034
19.07495	101.85856	9.47289
38.69313	77.15029	11.24024
70.68427	36.40829	5.65973
50.15153	65.39256	10.65059
31.05519	90.64479	9.81991
49.51042	68.81968	11.46344
48.72729	71.22202	11.90837
50.19426	68.66306	9.57732
60.26305	56.29984	5.54149
62.38609	55.82898	5.4847
58.56644	61.71609	5.39703
80.8368	33.2919	5.71735
100.53821	6.91986	13.93539
55.7708	67.56953	5.3825
58.90886	64.11499	5.33483
101.94801	7.48808	13.39624
55.36168	72.04346	5.36518
50.59706	76.01793	7.64879
50.57552	78.548	6.47831
42.06075	90.81358	11.02946
104.57948	9.75003	11.19288
101.00053	13.46239	16.79151
73.22211	53.2607	5.55878
88.27059	33.33003	5.79939
51.42574	86.00193	5.51198
46.67649	93.36733	11.31913
60.71181	73.56899	5.40711
111.41545	4.17062	10.91417
40.94186	103.36366	10.40483
90.20086	34.61306	5.68114
49.72247	91.10909	10.6623
70.95422	65.40216	5.45966
81.17805	49.406	5.61864
103.00333	19.71247	15.7239
105.1853	16.89779	13.8372
52.33335	91.83284	5.28587
68.40439	68.98528	5.44422
88.02631	41.37046	5.72266
63.66054	75.83783	5.32932
88.96532	40.99561	5.52494
76.1824	59.36437	5.62849
85.39317	46.91122	5.62782
50.49772	95.06718	9.85075
39.59386	109.64985	9.4906
74.06491	63.49084	5.38824
42.90928	108.05502	9.91196
70.12495	69.82684	5.52056
66.1257	77.68285	5.44399
51.04456	99.14065	8.78481
51.1207	97.8143	7.22014
80.04716	57.7701	5.67172
110.35976	15.08731	11.65837
93.54137	38.54586	5.54714
105.6162	20.54924	13.38763
70.40681	75.02721	5.49239
106.85316	22.52804	12.78672
51.77847	101.21395	5.06321
50.58192	105.68546	9.36572
90.61758	48.56482	5.54658
52.96182	101.85701	5.01022
74.46765	73.23592	5.48024
85.75159	58.64225	5.5595
90.37082	54.55641	5.67741
86.5932	59.85457	5.51517
46.16383	118.31577	9.26588
50.7168	110.08456	9.06685
99.14551	42.15573	13.0042
82.38269	66.80995	5.41019
51.26848	114.02435	7.1302
119.48444	15.24306	10.76783
84.13686	67.60157	5.45611
88.06781	62.94408	5.53592
122.20773	12.84876	10.57454
65.3447	99.38189	6.20551
84.59454	70.94962	5.48226
55.5002	115.18893	6.0806
114.47002	28.79986	11.03577
109.88361	33.45015	11.40788
70.78749	95.49652	5.84074
66.30377	102.06281	5.98885
90.14486	66.20352	5.48347
126.67308	12.00347	10.36098
52.54101	124.77209	6.92301
51.68856	126.45712	7.1943
82.19916	79.17291	5.57858
50.7359	127.89504	8.29149
122.87257	20.81742	10.32413
77.25336	88.95845	5.7241
103.16689	48.12677	14.04565
107.5488	44.06471	11.61916
127.90927	12.58853	10.24488
116.61	32.50317	10.78667
87.88875	78.71664	5.47205
89.33765	77.47874	5.42243
126.6131	19.098	10.13348
61.00369	122.2522	6.75101
125.28073	21.02507	9.74945
68.6026	112.272	6.37228
106.94442	50.1786	12.72754
81.29604	94.23852	5.79043
93.57227	72.48853	5.71018
104.68259	55.89113	16.33792
106.02117	53.88215	16.24945
126.57037	22.79829	10.21344
131.32217	17.3407	10.1888
93.31782	81.96914	5.40846
129.88831	21.63259	10.25305
93.56555	79.597	5.37267
112.28071	50.19037	10.9362
109.68017	53.16771	14.09291
127.84349	26.16413	10.16481
116.18862	45.58788	10.85196
125.24799	32.3019	10.46068
66.48827	126.60999	6.94704
126.19947	30.78883	10.36386
111.36829	55.18588	12.7767
133.47769	19.7169	9.65873
67.68279	129.90756	7.3929
118.03119	47.37096	10.66647
87.07639	98.81854	5.92907
77.83583	115.99684	6.3705
111.65854	58.61932	15.58474
123.73647	37.91433	10.51123
133.85358	25.12182	10.1241
78.1993	117.88074	6.47495
91.90096	95.05182	5.72546
87.26622	103.02223	6.16806
91.34651	97.29844	5.85238
116.06967	58.27447	10.34151
90.40131	101.22883	5.92387
90.02737	105.53269	6.07721
133.48784	34.07258	10.10249
123.1475	49.7013	10.53671
116.78352	62.56451	10.75558
104.41946	83.00616	13.80579
83.97319	119.87376	6.47488
110.23074	72.55043	13.23284
101.08284	91.13483	14.90269
107.82016	79.67059	12.74904
118.68611	60.86334	10.66257
116.8631	65.75987	11.50991
105.6743	84.55772	13.67191
109.94759	78.41826	12.12929
119.64099	65.18953	10.92386
128.66565	48.46964	10.23775
107.42633	85.64378	13.10368
115.85504	72.63837	11.84251
140.36942	29.9011	9.89719
133.04881	46.07772	10.22574
134.99338	43.54992	10.19068
137.72165	39.65298	10.09473
118.91394	72.63202	10.93752
102.75652	103.4817	13.82159
121.32193	70.97346	10.67126
101.37567	108.30148	12.40089
105.99741	100.23233	12.52307
107.57227	99.9897	11.59099
134.06573	52.78024	10.109
111.01128	95.49806	11.03728
135.80406	51.9262	10.05566
120.38626	85.05928	10.37298
107.97295	106.96815	9.9747
123.74301	82.94743	10.21882
119.64178	87.86311	10.27708
127.23279	75.93874	10.10624
125.91648	80.95782	10.13734
104.6703	120.81173	9.76333
117.84733	96.26792	10.16299
137.44156	63.25452	9.93796
111.91072	112.20541	9.8141
145.37881	48.32848	9.92386
131.80981	81.28162	9.82971
133.61758	76.19676	9.13075
117.51056	111.20271	9.62899
143.52412	62.60199	9.82298
142.65842	65.52023	9.69522
136.77808	78.51825	9.82962
135.59225	85.27951	9.80598
137.34497	82.82606	9.66009
128.6958	99.1659	9.79572
144.56384	71.35836	9.64981
132.00339	99.96003	9.76336
133.57242	93.75755	9.65861
133.60513	98.96756	9.65805
142.4696	84.97705	9.75995
143.63751	82.80966	9.40694
22.8019	15.95906	10.17798
18.7839	28.37441	10.15161
44.17241	3.89657	11.92414
36.63612	11.96787	11.35296
12.04205	39.12295	9.99479
11.75179	49.11025	9.86629
37.74186	23.94382	12.15502
52.36366	5.11325	5.06898
49.28169	11.66203	11.87617
54.22275	5.16478	5.30582
50.92662	9.31902	5.53022
46.53678	16.02616	12.83852
22.1529	44.25778	10.12904
53.2303	10.53156	5.33115
42.07771	25.66697	12.26762
54.67706	10.27537	5.1925
38.90099	30.55573	12.08749
50.84328	16.36801	5.72713
12.58163	60.04565	9.83866
63.46799	6.91903	5.42457
56.51379	14.53532	5.25358
7.62884	71.75763	9.54102
63.12264	10.03861	5.33331
54.62806	19.16304	5.171
72.45079	0.9979	5.42616
5.44477	81.27642	9.51191
49.92247	29.1484	10.29217
29.79778	53.59499	10.30784
68.80173	9.439	5.26969
52.00899	29.92659	5.40599
14.48048	79.13138	9.71691
46.43747	43.58497	12.47209
71.12	11.61935	5.36498
57.40033	30.43855	5.43918
76.51698	9.36157	5.32367
49.84549	43.36595	11.33167
57.73679	32.70355	5.46897
83.04359	4.62167	5.23284
28.69353	71.75345	10.32531
72.82849	16.69806	5.33467
86.02339	1.9564	5.39541
26.31828	75.33155	10.23392
85.27081	4.23341	5.25891
58.5795	37.20444	5.62217
34.87228	66.8005	10.33283
87.91811	2.22169	5.43834
29.79179	75.47314	10.30709
50.47104	48.74441	8.17645
51.89992	49.58593	5.39388
54.08223	45.48418	4.4034
69.94167	25.03646	5.60062
35.21552	72.05293	11.5818
55.83484	45.71574	5.10235
62.59506	36.97713	5.57063
79.54539	16.36154	5.27036
79.14464	17.86494	5.19067
17.56226	97.20419	9.43675
92.37914	3.26496	5.38243
22.89574	91.66715	9.65691
48.83768	59.806	13.22701
53.55708	54.92332	5.42777
77.64428	25.82677	5.50711
53.2925	56.84655	5.425
60.35141	49.25775	5.53388
62.74803	44.0631	5.55664
87.64921	16.00061	5.25693
52.21709	62.03765	4.7292
55.19013	58.18405	5.15144
31.45343	88.23584	9.84413
90.55063	13.92181	5.29441
81.87075	23.84842	5.4563
88.73541	17.06947	5.35508
91.74707	13.80318	5.24997
29.45055	95.66274	9.66425
69.20115	44.35941	5.57042
31.90224	92.91416	9.73738
43.44451	79.6151	11.85214
89.50323	19.36771	5.43549
99.5379	7.97034	14.15151
80.64483	31.34816	5.77451
74.58645	41.22011	5.65582
50.40553	75.22134	10.40446
80.564	35.19617	5.56837
99.87379	9.7235	15.16747
61.78687	63.08134	5.32188
102.77313	5.8444	11.87741
28.38159	107.68049	9.41022
82.46181	34.40969	5.60854
81.2569	36.38849	5.69401
54.83736	76.14906	5.35229
45.11003	89.01901	11.67881
57.13892	71.51301	5.42322
50.45454	81.22624	7.40202
69.9868	56.91809	5.63425
64.35392	62.64367	5.35747
49.1247	85.72364	12.56657
104.45759	12.65097	13.55497
108.0318	5.99642	10.92097
83.01118	40.18319	5.63515
101.59454	16.17548	17.14156
41.69152	99.95166	10.55759
67.6313	64.6813	5.46074
86.98545	39.80384	5.56705
50.43519	89.79601	9.91183
106.50174	14.19077	11.39725
42.85227	100.85954	10.49201
51.41551	89.40211	5.73373
50.96523	91.52464	5.74333
88.29612	40.03589	5.69507
73.95356	60.35177	5.47644
105.27812	15.75875	12.0573
100.31654	25.37801	14.32008
87.76191	42.96143	5.58603
79.73206	54.4053	5.49583
57.12093	87.35512	5.55945
63.81049	77.30061	5.46641
52.03195	94.26479	5.62508
105.62955	18.59923	13.76125
117.59256	3.27955	10.99039
113.47714	11.96814	11.43335
68.82059	76.62112	5.49651
51.62587	102.63583	6.93559
101.18284	30.71	12.2638
45.57594	111.83084	9.63035
105.93613	24.28134	12.90397
61.3552	89.48843	5.64221
60.56888	93.52394	5.79211
89.94712	51.30941	5.51053
87.08205	56.37467	5.58485
114.34675	16.30614	11.46878
77.39598	70.46562	5.42146
79.5433	68.26981	5.46363
100.32055	38.2013	12.25547
103.93681	31.97378	11.97952
116.50764	15.12818	10.93003
99.32729	40.5364	12.63332
108.42336	27.48851	11.87996
83.23505	62.75977	5.39687
80.53506	70.98552	5.3668
55.96986	109.00596	6.17915
101.38984	40.44296	12.22207
80.47038	74.01613	5.51661
116.50818	17.42765	11.12804
117.85711	18.18398	10.99249
50.97143	119.61485	8.23636
118.68969	19.57474	10.88388
62.10573	104.86532	6.07944
120.98947	16.20778	10.56162
51.51891	122.48469	7.07129
65.58942	101.24963	6.07912
119.99261	20.31983	10.61493
81.14713	80.06158	5.61823
123.59529	16.6834	10.42348
81.31188	83.70724	5.55508
105.46353	48.13388	13.55791
119.1752	26.48451	10.7397
59.82359	119.30291	6.5038
129.25085	15.72685	9.94992
57.51892	125.35328	6.98778
58.77682	123.84635	6.86977
113.14577	39.91487	11.06802
74.47701	101.64884	5.64765
92.87867	72.70873	5.62937
103.7666	53.36201	15.99073
75.27586	102.05431	5.83743
102.90656	57.20211	15.57124
119.60773	30.96936	10.72264
118.64171	33.46975	10.64303
79.37553	96.97363	5.89941
112.54285	44.54243	11.21709
87.86814	86.52205	5.69793
107.87904	53.28323	15.08286
107.40294	55.7611	16.52374
83.96063	97.51865	5.83615
105.88341	58.59573	16.84165
110.61269	52.32816	11.75157
81.29504	98.85358	6.00361
108.61971	54.5156	15.46378
108.49229	57.17373	15.7789
71.01022	117.3169	6.46835
81.51062	101.86131	5.83661
105.88695	60.94703	17.14529
85.77017	96.28564	5.85149
124.82552	33.86884	10.37502
68.27203	124.27112	6.86171
94.86384	80.88277	5.10123
106.19324	60.655	15.24043
108.9572	59.64203	14.81831
109.64081	56.2384	15.76532
106.42915	62.38001	16.71073
106.513	61.36929	16.41656
107.68422	63.1867	15.37563
134.8407	21.0546	9.76349
107.22041	65.07259	14.96922
114.08261	56.83382	10.82636
129.66934	31.20482	10.54871
98.98202	82.34476	13.60196
85.33057	105.92696	6.25471
113.61041	59.9474	13.83186
108.78975	69.29843	13.95045
88.05085	108.69428	6.19177
79.65206	126.70158	7.11481
122.0271	52.61422	10.55992
82.16322	120.87217	6.58983
84.32333	123.91152	6.81155
130.40588	46.50545	10.23527
93.3783	113.63017	6.26418
128.21451	54.97187	10.35337
122.8425	64.70833	10.56072
109.69989	88.70126	12.57661
121.68995	68.33728	10.73889
101.68833	106.29235	13.77338
129.60818	58.79298	10.40058
127.65097	64.64447	10.2205
95.02776	125.24409	6.91155
137.75301	46.95817	10.00906
130.38651	62.52578	10.15025
93.69748	130.01169	7.56837
143.58453	39.52283	9.93911
134.91745	57.00729	9.91245
131.19522	65.02429	10.09055
107.24086	115.98314	9.81776
122.02222	87.81738	9.97271
122.39509	90.68197	9.99771
125.7495	87.30033	10.00675
122.88599	94.46378	9.98673
117.00238	109.5895	9.68805
145.7135	55.38724	9.91153
144.84285	61.20752	9.94147
125.50362	101.40179	9.70164
145.81766	59.54088	9.79948
122.66978	109.32477	9.67394
129.93576	95.48226	9.85727
144.64267	64.47988	9.81707
143.67322	69.662	9.26608
129.61848	106.23388	9.60441
67.3266	33.54786	5.69967
89.6682	37.5505	5.70226
65.44807	95.98307	5.79159
84.00159	98.62556	6.0611
97.40639	78.09443	5.51031
26.24643	11.30572	10.289
34.19976	9.60072	11.12712
52.84203	2.53484	5.38943
39.70892	15.67611	11.9416
10.93957	46.04874	9.87408
49.48406	8.02543	10.48665
54.48644	3.37856	5.36433
62.0891	2.07541	5.3576
50.08433	17.2638	9.22186
51.6568	14.35239	4.76466
2.3472	68.25304	9.56212
66.97522	0.56506	5.4995
26.93459	46.24842	10.6012
4.17328	77.01939	9.54516
48.42481	29.65554	12.30312
31.58976	48.99863	10.64007
64.62201	12.43927	5.32643
74.69707	1.37659	5.34239
8.69832	78.59028	9.51889
68.43592	11.12515	5.34553
73.09158	5.98867	5.31147
6.26945	81.73063	9.43505
20.99385	65.6949	9.97053
50.36312	36.87985	10.78622
52.73159	32.34826	5.57731
63.31252	20.48472	5.42312
52.72949	34.97793	5.42815
62.35568	24.32487	5.38396
81.70499	4.64637	5.21364
62.32062	27.86048	5.54987
48.00883	45.12019	12.55287
70.62281	17.63898	5.35709
50.12335	43.28186	7.15459
52.06601	40.76501	5.28589
78.20675	10.5224	5.22592
60.70198	34.97926	5.58894
52.97119	40.80937	5.47151
77.29927	18.14088	5.33501
71.79207	24.51137	5.4595
53.3044	51.71362	5.48911
56.03172	49.39023	5.41121
33.08016	76.74294	10.72864
50.25322	57.65677	11.66492
67.33758	37.11147	5.60815
85.21272	18.68465	5.37733
71.34952	35.13364	5.58993
84.79919	20.30002	5.40727
91.15553	11.59559	5.12835
65.94228	43.76095	5.52809
78.69288	25.86102	5.61216
71.72858	36.66006	5.66967
73.28528	34.9216	5.60171
53.41843	58.99972	4.90917
50.84889	64.4673	6.78946
70.27283	41.18326	5.60487
99.87861	3.62407	12.11092
57.71828	58.57293	5.43135
91.88824	16.53058	5.29179
48.29582	72.7231	12.79782
71.05907	44.47917	5.57083
50.77348	71.28794	6.11469
67.8159	50.57482	5.56111
85.87777	30.14835	5.54871
103.02511	8.72931	12.02457
101.32178	12.13678	16.54005
104.36192	7.46801	10.99683
106.91232	4.52758	10.5258
53.70226	73.2668	5.28646
79.39225	41.19865	5.61544
49.45597	80.59687	12.52386
68.81148	55.6878	5.66669
90.97625	28.2901	5.49144
50.59253	82.42695	9.07042
55.47184	77.07819	5.37301
78.02106	49.15761	5.648
112.01791	6.63777	11.31754
76.81922	54.02991	5.49255
51.93499	87.87987	5.28615
50.13371	91.47923	9.69141
67.82892	71.23293	5.41636
113.28577	7.25463	11.18195
104.49036	22.72641	13.85491
47.03296	102.25598	10.79356
50.79036	95.91517	7.61084
63.34715	80.61667	5.53609
73.18667	66.069	5.5
117.96201	5.36594	11.02393
53.24141	97.34644	5.70349
83.11613	53.88914	5.55604
53.48819	98.88422	4.97326
40.27885	115.29664	9.39866
111.07199	18.80629	11.48537
103.73489	27.58393	12.59344
62.52166	88.08791	5.65116
100.46981	36.37897	12.05657
66.13333	86.37693	5.62522
106.63268	28.73716	12.00708
63.66342	88.99782	5.61198
122.29506	7.38905	10.6769
51.36672	109.40468	6.43706
116.05933	20.13323	11.00776
119.65421	14.12724	10.7772
116.77257	19.25538	10.8408
92.23026	56.48125	5.42011
59.70803	101.71288	6.11517
